participant_id,Gender_Code,Work_Schedule_Code,Age_range_Code,Household_type_code,Life_satisfaction,Isolation_score,Social_support_score,food_security_score,Housing_tenure_group_code,fuel-security_score,Income_Code,Lad_code_code,msoa_code_code,imd_decile,green_space_pct,park_distance_m,crime_rate_per_1000
gx0bei5cfgvpdetepggx0bi998v3wwed,1,2,6,3,5,2,2,6,2,2,2,9000019,2000559,2,91,269.7703135,127.4397297
gxi19grp8w5rehftlfgxi19yc03qsvdj,1,4,6,1,6,2,2,0,4,1,5,9000005,2000122,4,90.1,470.3931177,89.33622132
gyvr8xobcics1o7ooaq78xkzgyvr8xob,1,2,9,2,8,1,1,0,4,0,0,9000018,2006792,6,82.6,239.2184884,85.64933259
gzzo1fzpptimkvddft6gzzo1jd481wpr,2,2,9,1,7,2,2,1,4,1,3,9000015,2000456,8,92.4,846.0747864,61.22939836
h0js8tbmzibaxfo2npwh0jsm5dckn461,1,4,9,2,7,2,2,0,4,0,2,9000003,2000034,6,78.6,415.670398,71.52628694
h0opfibnmyylbn5bmrph0opfiykz6e7c,1,3,7,3,8,2,1,0,2,0,1,9000031,2000918,5,73.8,258.6382155,82.92437534
h0yeztenddj1uvh09wnh0yezrrp4i2yt,1,4,8,4,7,0,2,1,1,1,1,9000031,2000897,2,91.3,615.6574548,82.92437534
h0z5tlpi94igerq8h2aw2qeh0z5tlp4m,1,2,3,3,8,2,2,0,2,0,5,9000009,2000256,7,74,373.1459577,81.460788
h1x2gege420zq3w1b6fh1x2geiduiyx6,1,2,4,2,7,1,2,1,3,1,3,9000008,2000208,3,67.8,879.1669964,87.80214462
h2e2ad8kxllgern6oh2e2ad8q80nof4o,2,2,6,1,9,0,1,0,4,0,5,9000003,2000043,9,96.6,454.2983688,71.52628694
h39e0vohlkrujvt9f0h39e0v15hwa4dd,3,3,2,3,7,1,1,0,2,0,3,9000028,2000813,4,56.6,198.3131996,112.8953553
h3y5xmgl5yl70k5h3y50cgnvjsgjxu0m,1,6,2,1,7,1,1,0,2,0,1,9000013,2000383,6,74.4,195.0558595,113.5974039
h40fdgq6zzafko122phmnakh40foow2f,1,5,11,1,8,2,2,7,2,0,0,9000027,2000790,10,92.2,683.301721,59.12433069
h4jvzd2abbak3f3z0eh4jvzd214rycr7,1,5,11,4,5,1,2,0,4,0,0,9000008,2000235,9,89.9,256.5943745,87.80214462
h4q2nzccp8qm7h4q2nzcpgn4n11koh19,1,3,9,1,9,0,2,0,4,0,5,9000024,2000708,10,92,530.5849748,64.7356604
h5if8fj95e7cny28j9h5ifx1we6tce1r,1,2,6,3,6,2,1,1,2,0,5,9000030,2000881,1,70.5,176.4223562,106.554188
h60gjprwr4xyp5xr1h60gj2wj69b1rhu,1,5,12,1,7,0,2,0,4,0,3,9000004,2000070,7,94.2,723.0452415,64.46313682
h610hr84pyx49lal3042h610h8gmh57d,1,8,4,4,7,2,1,0,1,3,1,9000022,2000629,4,77.6,434.6503004,107.0192611
h63d7hc57h3tanh6a0vieak1v069u5qh,1,6,2,2,6,1,2,6,3,3,1,9000030,2000864,2,63.8,310.18823,106.554188
h6br4gjfb21vyth6brlqc8bf39uinmrq,1,2,3,3,8,2,1,0,2,1,5,9000020,2000577,2,61,284.6964666,144.3589814
h7udo4xi3iyg3v3i6h7udfdt9eoxgxcg,2,2,4,1,8,1,2,0,2,2,5,9000025,2000726,3,55.7,313.6281544,102.9492058
h7x8ruhw0qjkkud1pkph7x8ruudbxlre,1,2,3,1,7,2,1,0,2,1,5,9000007,2000178,5,83.3,313.4991137,161.7785752
h8pmppxhgrs9xh8pmpe6qwo8osf7dxdt,2,2,2,2,4,2,1,9,3,2,0,9000029,2000858,2,82.4,304.0914946,64.10579525
hb1ci75yrljm80brhbnoafx962uprpc4,2,2,5,3,6,2,2,4,2,0,5,9000008,2000215,5,74.5,716.0455818,87.80214462
hbmhrd54yfhbmn9dc32xf3jdsip2dm6n,1,2,3,3,7,2,1,0,2,0,5,9000028,2000809,6,28.8,249.6176863,112.8953553
hbn0dk91rjpka4c2d6hbn0dkgpa77phv,1,6,2,4,7,2,2,5,8,0,3,9000033,2000969,2,35.8,406.4771433,372.933205
hc5ko4yfatm13leojxxhc5ko4rkh0ljq,2,3,11,1,9,0,2,0,4,0,4,9000025,2000720,4,94.7,594.9427249,102.9492058
hc80zj153s79sndq29scghc80rvs4mbv,1,5,11,4,5,2,2,0,4,0,2,9000008,2000226,8,96.7,500.0331967,87.80214462
hck1zb11hyh6478cntthckz3sk23onb7,1,8,6,4,3,2,0,9,3,5,1,9000020,2000581,1,74,624.9784193,144.3589814
hd7eh0ugi6t7soofj191db3hd7eh6753,2,2,9,1,7,2,2,0,5,0,5,9000011,2000341,2,90,478.5270103,96.79696038
hfbj3s5p7dw7gkr4jhfbj3sb62sli12g,1,2,4,1,10,0,2,0,5,0,5,9000022,2000645,7,84.3,449.5503527,107.0192611
hfkyhqxeg76z1e8ua7zihfkyhq85cft2,1,2,2,3,4,2,2,7,2,2,1,9000005,2000099,7,91,823.9471287,89.33622132
hgoglauzy5615f6fhgoglswk5xy6evdw,1,2,6,2,6,2,2,6,5,1,4,9000017,2000517,4,92.9,437.1021427,77.02625332
hgy2664sovbkfbj13hgy2vnvgqa94uh9,1,3,10,1,6,0,2,0,4,0,4,9000027,2000806,10,91.4,469.2793215,59.12433069
hhaomnu810gict3l9akkm1hhaomnb307,1,3,8,1,8,0,1,0,4,0,1,9000024,2000708,10,92,530.5849748,64.7356604
hhq0hm27fizgbj5ehhq0j0eyi2520rv2,1,2,5,1,7,0,2,4,2,1,3,9000014,2000430,6,83.5,478.9911174,110.3108459
hi5tvw3uwgi0fttxhi5f4e16l8ftival,2,6,4,1,7,1,1,4,2,3,2,9000028,2000828,3,78.9,254.2155395,112.8953553
hi7f2vuh06cre496hi7f0mv2ubopy1m4,1,2,3,4,7,1,1,0,2,0,3,9000013,2000373,2,76.4,187.7302181,113.5974039
hjyqn4t4twylrdpcthjyqn4t7ninfosh,1,5,10,1,5,2,2,6,5,2,0,9000019,2000561,5,86.7,253.1848485,127.4397297
hkblapz0a0y77rs4w2vhkblv6rn21qqu,1,2,4,1,6,2,2,0,2,1,4,9000022,2000635,4,86.2,238.4656339,107.0192611
hkenhl63e862ixobxe0phkenhl63qur5,2,7,4,4,5,2,1,1,1,2,0,9000033,2000964,3,87.5,271.3382244,372.933205
hmn45fay1tf4a0szhmn45fsaqf5erpir,2,2,3,3,7,2,2,7,2,0,2,9000005,2000101,2,74.5,174.1819682,89.33622132
hn64ufwwp3wf5pwoijqhn64u52jplq1k,1,8,6,2,10,2,2,9,2,5,1,9000023,2000664,3,56.8,273.105102,93.94595065
hn9nhr70oiueknr2lemxq3ohn9nh3aze,2,2,3,3,7,1,1,0,2,0,5,9000007,2000176,8,87.6,374.2222558,161.7785752
ho7v1i07330io9motzsxho7v1i0m1r8z,1,5,9,2,5,2,2,0,5,0,0,9000017,2000511,7,95,313.6413875,77.02625332
hool1uc0yuui7fnchooltupqm2c6rotu,2,2,3,1,7,0,2,0,2,0,4,9000031,2000908,6,80.1,521.6443942,82.92437534
houwvoeozavdfjdlhouizrgaskf3tyqr,2,2,4,3,7,1,1,0,2,0,2,9000032,2000924,3,47.8,315.3166819,75.01260027
hpanjxr225l7tswhpan0639agnpc2w6d,1,3,4,4,10,0,2,3,5,2,5,9000005,2000121,5,75.6,660.2063295,89.33622132
hqtmz1jh1ll02hem81nj0q1hqtmzin3z,1,2,4,1,3,2,1,0,2,1,5,9000007,2000186,6,57.7,235.5808183,161.7785752
hqy9kqrvx4xdw1tbponlhqy9kqrvgxrw,1,2,5,4,7,2,2,0,5,0,4,9000008,2000220,3,47,358.4976159,87.80214462
hrtzt9jb37i6ohrwdlbh7kkas2t71nwd,1,2,6,4,8,1,2,0,5,0,5,9000012,2000368,2,71.5,148.0816264,121.6670744
hud5b3uumb26hud5uu2w4tu0p7k5dxta,2,5,10,2,8,0,2,0,5,0,0,9000008,2000237,10,90.7,353.8252072,87.80214462
huvnum82qgh3olmkx84cm5dwhuvnume0,1,6,5,4,7,2,2,2,2,0,1,9000015,2000455,6,60.7,581.1251651,61.22939836
hvb97vqktoo9gc32ffkh5hvb97t1h4lh,0,3,5,3,7,2,2,0,2,0,3,9000013,2000372,4,85.2,356.1693011,113.5974039
hw2n3rpoe3rjiuuzm6e8hw2n3rfmkze8,1,2,2,4,6,2,1,8,1,1,3,9000029,2000851,4,56.7,296.8690482,64.10579525
hwsmyj39frfa9ietc7zakwqlhwsmyj39,1,2,9,4,4,2,1,8,4,1,0,9000003,2000054,4,71.9,242.3407647,71.52628694
hwsmzj27ksxhc9ldiyhwsmzoq0xn4xwc,1,5,8,1,7,0,2,0,3,3,0,9000020,2000583,5,88.5,359.9588801,144.3589814
hyhgggtllzb2f62zjehyhgggubtjl9s3,2,3,5,1,6,0,0,0,2,0,0,9000011,2000316,2,50.1,211.6155909,96.79696038
i1eswz03d1n86ohti0i1ez4h0f7bfrcj,1,3,9,2,8,1,2,0,4,0,2,9000024,2000705,5,94,611.7131769,64.7356604
i2bplp0ybf9eylmbeyvi2bplp0e16ng6,2,8,8,4,4,2,1,7,1,3,2,9000003,2000058,6,85.7,248.8260142,71.52628694
i2j5lok0hcxh3olpjxhi2j5lbu4tpiw6,2,2,5,4,7,2,2,0,6,0,4,9000007,2000183,8,73.5,182.4826537,161.7785752
i41m0im0gyiwcdafeji41mnh0ulnqoyx,1,5,10,2,5,2,1,0,4,0,0,9000006,2000133,9,87.6,603.9535273,69.34413948
i4xnz8fk31aqroii4xnzgmokt1ks7b1g,2,2,3,4,8,2,1,2,1,2,4,9000030,2000881,3,70.5,176.4223562,106.554188
i5tggfgtkfwy4715dps3i5tggk1lfm8z,2,2,3,1,8,1,2,0,2,1,5,9000033,2000977,8,39.8,209.305753,372.933205
i7archmo1sby64339r7fi7arch44rwf5,1,3,7,1,4,2,2,0,2,0,1,9000013,2000383,7,74.4,195.0558595,113.5974039
i7bm22chobv8gqxsvi7bhnurje8rm5m8,1,2,4,1,7,2,2,0,5,0,5,9000030,2000875,3,78.8,154.3225881,106.554188
i7yaqrlf0r2x7ai7ynfl1gie8igw08p3,1,5,12,1,8,0,2,0,4,0,3,9000024,2000697,8,87.5,414.0255496,64.7356604
i8250mbsktvoa8aqnami825p7yf39qec,1,5,12,2,8,0,2,0,4,0,5,9000003,2000051,9,73.4,265.4326667,71.52628694
i85begk22he4new4i85be3s7zn3e55ay,0,5,10,2,5,2,2,0,3,1,0,9000019,2000576,3,19.8,312.8679601,127.4397297
i99i03ijfvr58gci99i03yf1p2nxnd17,1,3,3,1,7,1,2,0,2,2,1,9000024,2000700,3,78.9,321.3111848,64.7356604
i9eru7vq8lftax8nwi9eru7vqojjuyy8,2,3,9,1,8,0,2,0,5,0,1,9000025,2000726,3,55.7,313.6281544,102.9492058
i9k6ytv97n5lf1vzw4i9k6ybzivu81jk,1,8,3,3,4,2,1,5,2,2,1,9000024,2000696,7,89.5,243.8631174,64.7356604
ibp9f5z1v0wdukfr2fta6itnibp9f5ek,1,3,8,1,8,0,1,4,5,2,3,9000009,2000272,9,96.7,331.2468311,81.460788
icttxhypg0rlz3mgzebkicttxgf8lx32,2,2,4,4,7,1,2,0,2,0,5,9000003,2000037,9,84.9,339.2748869,71.52628694
idgq6g43lkhu6z3e1x6p4idgq6g4kg31,1,3,2,3,8,2,1,6,2,2,1,9000030,2000894,5,62.3,427.5065194,106.554188
idmjnpjzynz769idmgp6k444tx724swn,1,7,4,1,5,2,1,8,5,0,4,9000019,2000558,1,68,371.6602911,127.4397297
iekzs1pfopjv9zw6kktiekzs1b2cm1pf,1,2,2,3,7,2,1,0,2,4,0,9000025,2000743,2,73.8,275.6136959,102.9492058
ieqvno0siedx24wjbaieqvno0s3lmej2,1,2,3,1,7,2,2,3,2,1,5,9000028,2000827,3,60.8,302.2411379,112.8953553
if0pz9jsabf5exe83rif0pz9fizjju1t,1,2,8,2,7,2,2,3,5,1,3,9000011,2000326,7,86.7,620.0175106,96.79696038
if4kxx2mrtt2se97xz3zvtif4kxx2m8t,1,2,5,4,9,2,1,3,2,3,4,9000030,2006854,7,15.9,267.3949662,106.554188
ifoxi9b3kxz5qifoxgqppk2n1a0n0wp8,1,2,6,3,6,2,1,0,2,1,4,9000029,2000840,2,96.4,317.2234659,64.10579525
igemz3gvx2chnwgqiigemz3gnrsznf41,1,2,7,1,9,0,1,0,5,0,5,9000028,2000818,2,77.7,166.8381638,112.8953553
ih177r3rxke0ooc7ih177r3k2wu51rdv,1,6,2,3,7,2,2,2,2,1,0,9000028,2000812,2,57.7,136.2703837,112.8953553
iie6zf5v7oewbvgniiexpg71u9x4unt2,1,9,8,2,10,0,2,2,0,3,1,9000026,2006925,8,93.9,331.8067901,78.28836493
iimmkg8b38ukfuj96ciimmkgayylymmg,1,3,3,3,8,2,1,0,2,0,0,9000028,2000830,5,84.3,209.5898145,112.8953553
iixomeoisoctbiiixorxb3kur7mzh1d8,1,5,11,1,6,2,0,0,4,0,0,9000017,2000508,7,78.1,766.6577967,77.02625332
ijxf90gp803qgy1xijxf9xn2synpqsrf,1,2,4,1,8,0,1,0,5,0,5,9000023,2000677,3,93.9,509.8237795,93.94595065
ik52moilsblpqin29aoik52mod40eggf,3,3,4,3,6,2,1,0,2,0,0,9000028,2000829,1,80.9,154.0714734,112.8953553
ikwgzkr7tdj97adh9ikwgzi6ef2hieq2,2,2,8,4,6,1,1,0,3,1,2,9000031,2000901,6,90.6,699.9594317,82.92437534
ilp1m4hckcy4nsnxilp15xjzu5wqnhkw,1,9,3,2,10,0,2,8,6,0,1,9000026,2006925,8,93.9,331.8067901,78.28836493
im54msm0krzqplcv19ll9im54mszzlul,1,3,7,4,7,2,2,0,5,0,2,9000030,2000891,6,48.2,272.7341456,106.554188
injtg4o80668injh5kpkqiiizjy9im4i,1,2,5,2,8,2,2,3,1,1,4,9000030,2000884,7,36.1,231.9022499,106.554188
io4k1unqqh82hrijqaio4k1i5eu0lpxr,1,3,3,3,8,0,2,0,2,0,3,9000019,2000557,3,86,377.2491965,127.4397297
ipd1pecqd5d2ripdi9gyic9225swxw2q,1,2,7,1,10,0,2,0,1,0,4,9000006,2000127,3,88,734.6394368,69.34413948
ipl5p69waujbg9pv893ipl5y07jncry3,1,2,5,2,5,0,2,5,2,1,0,9000009,2000248,4,81.9,205.509999,81.460788
iq27du39xfw38pokrhptriq27du3uw08,1,6,2,1,7,2,1,0,4,0,0,9000013,2000381,5,92.4,258.7335624,113.5974039
ir6wnkgj82v29ir6932cwzul5gann3z8,1,2,4,1,8,0,2,0,5,0,5,9000011,2006931,6,78.3,271.2329503,96.79696038
irqwg156c0hliu11dheirqwg6zhlqkj0,1,2,2,1,8,0,1,3,2,0,4,9000014,2000429,8,86.3,419.1373612,110.3108459
isalffdqak2nvddr07isal71rr4zsw7h,2,3,5,4,7,2,1,0,5,0,2,9000019,2000560,3,76.1,415.0243172,127.4397297
isyhzd9iw3gnwu8qjwf3pisyhzs9qrks,1,6,3,3,8,0,1,1,5,1,2,9000019,2000559,7,91,269.7703135,127.4397297
it5wv707ggduk6fs2it5wv7psyivym5b,1,2,9,3,6,2,2,9,1,2,3,9000019,2000565,3,77.4,318.7759954,127.4397297
it907x9v1isskkwlt7rit907x9b40v45,2,2,8,2,7,2,2,0,5,2,5,9000009,2000265,2,82.7,273.3212368,81.460788
itdber7k5c9iitdb0gi5vlsczm0gw7we,1,3,8,2,7,1,2,0,4,1,1,9000005,2000101,2,74.5,174.1819682,89.33622132
itduxurmbpj2phxjnflflitduxur90lg,1,2,4,1,7,0,2,1,2,1,4,9000021,2000607,9,95.3,914.4962356,73.10062573
iumbqxkxfuv2gbiumbcyale17an6pv4w,1,4,7,3,8,1,1,9,2,3,1,9000025,2000728,3,97.8,702.2317473,102.9492058
ivmvkw1uam49kfhclrfivmvjx5qsz72y,2,8,6,3,1,2,1,9,7,2,0,9000026,2000780,3,77.9,520.1480035,78.28836493
ivo4kjp4okasyhdivo4kskm262fslrp1,1,3,12,4,4,2,2,9,4,5,2,9000016,2000486,7,91.4,540.5728951,73.74327005
ixk9m2zng6rrkrvd7tk6z8ixk9m2zngt,1,2,5,2,9,2,2,1,5,0,5,9000025,2000726,3,55.7,313.6281544,102.9492058
iyctm1syy0l0hzooc1hliyctwltkw011,1,5,10,4,9,0,2,0,4,0,3,9000029,2000859,10,84.8,600.632258,64.10579525
iyv4cwemgm5dw2lco0onhiyv4ctzzvug,1,2,3,1,8,0,1,0,4,1,0,9000008,2000199,3,97.5,165.4071761,87.80214462
iyyy8dwqvbgdjgsr9iyyy06ur1erjagp,1,2,10,2,8,2,2,0,1,1,2,9000030,2000889,4,57.5,167.3391426,106.554188
izq60c09w9mc2pk2vizq60r8xtexldus,1,2,7,4,9,2,1,0,5,0,2,9000006,2000127,1,88,734.6394368,69.34413948
j08s9wncwfkgyd7daj08s9wtl8wmalj6,2,3,10,4,5,2,2,0,4,0,0,9000005,2000125,6,94.9,646.4132979,89.33622132
j0ljv6b74ytbw0zr4dj0ljv9uzxonam0,1,2,5,4,9,0,2,0,2,0,5,9000019,2000559,7,91,269.7703135,127.4397297
j0x2lgpsfek5b5xborw6j0x2lgpnpnlr,1,2,6,4,9,2,2,0,5,0,5,9000030,2000886,4,66.4,175.6777855,106.554188
j1fg7gen86n1zejpo0j1fg7g7s7634hi,1,2,8,2,8,2,1,0,5,0,4,9000005,2000108,5,86.3,310.0244114,89.33622132
j1lcto576r8a87hj1lcto9k0th5lxafi,1,2,3,1,10,1,2,2,2,0,4,9000022,2000619,3,57,129.1527893,107.0192611
j1ugokttdglr1aelqj1ugokozga91e1d,1,3,9,3,8,1,2,3,5,1,1,9000018,2000545,5,72.9,711.1346503,85.64933259
j29oeh6f8wztpvrxvzj29f11hexpe80a,1,2,9,2,8,2,2,0,5,0,4,9000022,2000644,7,89.2,340.7671215,107.0192611
j2qfob2c3fcp0693r9ih7j2qfcvt4sis,1,3,3,2,4,2,2,6,6,0,3,9000023,2000685,3,78,249.4424465,93.94595065
j30cuq7opaophrc113j30nq4dom3i27a,2,2,4,1,7,1,2,9,2,2,3,9000019,2000568,3,61.1,154.7604152,127.4397297
j49nzp5bbz74vxvbf9ig3j49nzpgtuvy,1,2,3,1,7,1,2,1,2,3,3,9000018,2000542,3,76.4,435.2686482,85.64933259
j5xh6ljeicxnd0y10w1j5xhsyhc0dbru,1,2,3,1,8,2,1,0,5,0,4,9000028,2006802,2,57.5,228.9152562,112.8953553
j7n20nrlp40kb7szj7n2f73os705p2o9,1,5,12,4,7,2,2,0,4,0,2,9000027,2000803,3,91.9,443.9357978,59.12433069
j9avw6vn7z9q2q3zp637j9avw6vnzb2s,1,2,3,3,8,1,2,0,2,1,4,9000033,2000965,10,87.7,552.1392023,372.933205
jc4rz72rgf3iyptjc4ri5uivn51d5t8d,1,5,11,1,8,0,2,0,4,0,2,9000020,2000583,5,88.5,359.9588801,144.3589814
jcatqzt3ht79feedybgpjcatqzt38i7n,1,3,6,1,5,0,1,0,5,0,5,9000032,2000934,8,87,374.2086874,75.01260027
jd8iw00m8qnghahygzhnwjd8iw00oxh8,1,3,7,4,7,2,2,3,2,2,2,9000005,2000126,2,70.1,166.2330792,89.33622132
jddlk55blieujdd3ni0uxbej13dcpc3w,2,2,3,3,8,2,2,1,2,0,3,9000031,2000906,4,95.1,341.0629634,82.92437534
jdgca0n4imvc8cj1da9ejdgca7aazqnw,1,2,7,2,2,2,1,0,4,1,3,9000005,2000094,6,74.5,388.1308043,89.33622132
jdzw21yei3xbyanewz4qsjdzw2v8rc79,1,5,11,4,7,2,2,0,3,1,0,9000030,2000883,2,72.9,159.1394041,106.554188
je0lp7spp8un3fgmu1je0lposcgd9nq2,2,2,8,2,6,2,2,0,5,1,5,9000015,2000444,8,94,365.1317189,61.22939836
jeb9da06q0sesqrjeb9dayxq4stu6ki1,1,6,1,2,5,1,2,8,1,4,1,9000025,2000724,3,97.2,258.0293184,102.9492058
jfjtxhuftulqdjfjtcx87l0wq22wmhfs,1,3,10,2,9,0,2,0,4,0,3,9000017,2000500,10,85.1,382.394133,77.02625332
jg6dt2rs34yyoasx8jg6dtsg1w0ftl1q,1,3,6,3,8,1,2,0,0,0,3,9000009,2000257,5,72.4,368.3446037,81.460788
jgakcl5j8whlknt259jgakcs9p96mzdr,1,6,1,2,5,1,2,6,2,3,0,9000022,2000642,4,86.1,515.3137583,107.0192611
jgqxmln63irawa74endjgqxml0q5lkec,1,3,10,2,8,0,2,0,5,0,3,9000024,2000709,9,99.1,273.946818,64.7356604
jgxowr8b29a5odjgxowr8b4b599k0l9c,1,4,9,1,6,2,1,0,5,0,5,9000031,2000910,3,78.2,405.5889264,82.92437534
jhzuqx88krgqvigjhzrsr37966ic95i2,1,5,1,3,2,2,1,8,2,3,4,9000030,2000865,3,66,234.076186,106.554188
jj4p09q3a7gzpnwpzqujj4p07lpvzmxz,1,9,5,2,8,2,2,6,6,4,1,9000013,2000386,2,77.9,250.1292055,113.5974039
jkc74exndrqvgc4bn5nbjkc74ex4h8at,1,6,1,2,10,2,2,0,1,0,0,9000032,2000957,4,88,566.555378,75.01260027
jl7ojlefxo5d553n9ogp7jl7ojbhlf4k,1,5,10,1,8,2,1,0,4,0,2,9000006,2000159,8,94.3,381.3212717,69.34413948
jlkiyuiba1vbp24j4jlkiyuiohmn1bqd,1,6,7,1,6,2,2,6,2,1,2,9000019,2000556,2,82,264.3229675,127.4397297
jlmru4uhn0o33235jlgqk792f1713tis,1,2,6,4,8,0,2,0,5,0,4,9000014,2000411,2,82.2,288.5948053,110.3108459
jlvpyb2ue206cuuohjlvpyn0lfddt2vi,2,2,3,4,8,2,2,0,2,0,4,9000012,2000371,2,29.9,320.0387026,121.6670744
jlwbs05nv6fynxhwexjlwbs051tylva9,1,2,2,3,7,2,2,0,2,1,4,9000022,2000632,4,91.5,533.0982935,107.0192611
jpqq2h489r5gutf673jpqdvq4cav8sov,1,7,6,4,1,2,1,9,2,5,1,9000023,2000681,5,93.2,474.1098868,93.94595065
jqt7me3htgk1f0tceftjqt7me2xeb7ef,1,3,8,4,8,1,2,8,5,1,3,9000023,2000660,4,81.1,261.2882823,93.94595065
jroqnpw081205iiijroqntl1lgqbisp7,1,3,8,4,8,2,2,0,4,0,2,9000024,2000700,3,78.9,321.3111848,64.7356604
jsoevx32dfir3ixfjsoeuy62s8wbee6x,1,6,5,2,9,2,1,7,5,3,1,9000008,2000202,4,91.9,473.8950251,87.80214462
jsqty9a1onbhrzqgffu9ejsqwoz2x2r0,1,2,3,3,8,0,2,2,2,0,3,9000022,2000644,4,89.2,340.7671215,107.0192611
jt7py68anpngtj35ajt7py68xkmqhwqm,1,6,2,3,8,1,2,8,0,0,1,9000028,2000824,3,61.8,173.106062,112.8953553
jt9gpzqwq7c2ct7vjt9gp8h6lnig6xwi,1,6,2,3,9,2,2,0,2,0,1,9000033,2000964,4,87.5,271.3382244,372.933205
jt9kxnz83e2k4wsri8lh9wqjt9kxn31f,2,2,5,1,7,1,2,2,5,1,0,9000007,2000188,2,27,356.4517287,161.7785752
jvbdmpyyqaq4fzcfx1jvbdm7fpfxrwtk,1,5,11,4,8,0,2,3,4,2,1,9000015,2000453,7,81.5,971.8237914,61.22939836
jvqygzv5jrmrym9djvqdgp6w0yd6ydd0,1,3,3,4,7,2,2,6,2,0,0,9000013,2000378,5,85.5,234.4239849,113.5974039
jwarqsdxyvqorl65r7mljwarqydaqe7c,1,5,11,1,9,2,2,0,4,0,3,9000015,2006795,9,92.8,302.3576288,61.22939836
jwqy8j6wiagvwj2jwqyn1dzm3e82rgtz,1,3,2,1,9,2,1,0,8,0,1,9000028,2000819,3,69.6,203.7924603,112.8953553
jxrw495hvvb0uns6vyjjxraxe3j38cj3,1,2,8,4,4,0,2,0,5,0,5,9000013,2000379,7,71.4,162.400739,113.5974039
jyadjdxgefjnwwt62bmjya7eryi27uyh,2,2,13,1,10,0,1,0,5,0,4,9000003,2000026,9,88.6,384.2407087,71.52628694
jzig2g2v4dy2dldjzityy0rhws7k8cpn,1,7,3,2,5,2,2,2,4,0,0,9000022,2000646,4,75.1,571.9267402,107.0192611
jzsosyp550inakwzjzsopv4ktjytyo5s,2,6,2,3,5,2,1,2,2,0,1,9000028,2000839,2,75.9,501.9378699,112.8953553
k0719zzsol2feb4sk071h6kyqoqemjvr,1,3,3,1,7,2,2,1,2,1,1,9000003,2000046,7,82.5,236.0967296,71.52628694
k1o174ey0f9nqk1ocy65ps9h9z6dg3cy,1,2,3,1,10,0,2,2,1,0,5,9000011,2006927,8,79.8,225.2410347,96.79696038
k1oud7qqt0i5p1ck1oudp8xarawysd5g,3,6,1,2,3,2,0,2,0,1,1,9000019,2000567,3,88.5,210.4077596,127.4397297
k20408muftc8d0k20408bhif49a8hvws,2,3,4,2,4,2,2,2,4,1,0,9000028,2000834,4,93.1,205.4544738,112.8953553
k37i5m144kop7cl5ek37i5m2jrm5l0lj,1,6,4,3,5,2,2,3,2,0,0,9000028,2000817,2,68.2,158.8025179,112.8953553
k3osfjo12woykk3osfhn2y97lno7bq80,1,2,5,1,7,2,2,8,2,3,0,9000031,2000919,6,93.9,252.7094037,82.92437534
k4416yh47lu2bdvjqd22vk4416ysi85y,2,2,8,4,2,2,1,9,3,5,2,9000033,2000982,4,48.8,260.9215407,372.933205
k4deyr524wiaqdal48pk4deyrbolzydp,2,2,6,1,7,1,2,0,5,0,4,9000021,2000604,8,85.6,514.791856,73.10062573
k4tfjfmy3beq0mj1epk4tfjf01h33emu,1,2,5,4,7,2,2,0,5,1,4,9000028,2000834,6,93.1,205.4544738,112.8953553
k4zzzr4qnzf015t1k9dmu3k4zzzr209s,1,3,3,3,4,2,1,3,2,3,2,9000007,2000168,5,85.6,390.6371253,161.7785752
k66efghi6lfthozk66octisze56eqwy6,0,2,2,4,8,2,2,8,6,5,0,9000009,2000241,4,87.1,415.9009826,81.460788
k78o7yo0ie30xk78o7vn8p18taw8b3r9,1,2,8,4,6,2,2,6,5,3,3,9000026,2000776,6,95.2,293.0272051,78.28836493
k7io0i7cu66r25pe4bi8k7io0i71ns00,1,2,5,4,7,2,1,8,2,2,2,9000003,2000060,5,83.4,366.3997512,71.52628694
k7xcd79g9qta42gok7xxkf9m8ynip8qq,1,2,2,3,9,0,2,0,2,0,3,9000028,2006802,2,57.5,228.9152562,112.8953553
k82o2r9o8buc4dlxok82o81z3qbarlmf,1,6,2,3,6,2,1,4,8,1,0,9000028,2000819,4,69.6,203.7924603,112.8953553
k850xjlkdsxlexdm0k850xa8n30touzf,1,5,8,4,10,0,2,2,3,2,1,9000005,2000125,4,94.9,646.4132979,89.33622132
k8gmnu7c0w5rbk8gr4hyq4hiyor35xsr,1,2,7,2,8,1,2,0,3,0,3,9000012,2000353,3,78.1,221.6225912,121.6670744
k8n0otrzzakp9ueibwbk8n0oewyq3u8g,1,2,5,2,5,2,1,0,6,4,0,9000023,2000658,4,84.7,207.7980538,93.94595065
k9xu196mmjaislfvonejk9xu1l8hslor,2,8,5,4,5,1,1,4,3,4,1,9000014,2000430,7,83.5,478.9911174,110.3108459
kad99xcf5h217tkadg57xkngne95l6nq,3,4,4,4,8,2,2,0,4,0,1,9000027,2000806,10,91.4,469.2793215,59.12433069
kaeau5pfeobebqrkaeaui9uqmca7k82y,1,3,6,4,6,0,1,0,5,0,0,9000002,2000016,3,40.1,263.8536723,96.13295825
kciauwq33t6i63jya4kciauwqnowbg05,1,2,5,2,8,1,2,0,5,0,0,9000010,2000291,5,67.4,385.867006,92.56137265
kcwk6ci2k0pvk3zlhpkcwkv1joaluxm0,1,3,4,4,5,2,2,0,3,1,2,9000030,2000885,3,63.5,175.9562495,106.554188
