#,Gender,Age_range,Household_type,Life_satisfaction,Isolation_score,Social_support_score,food_security_score,Housing_tenure_group,fuel-security_score,Work_Schedule,Income,lad_code,msoa_code,imd_decile,crime_rate_per_1000,green_space_pct,park_distance_m
pv8903yu6ymq2kg5gc4lpv89wg13dtl8,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,9,1,2,0,Owning the house outright,0,Working full-time,"More than £58,900 p.a.",E09000022,E02000634,5,107.01926113040733,62.8,448.015916634146
pygunyj3rdyrgkqpyv3dp5ls13nhoh1v,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Buying the house on a mortgage,0,Working full-time,"More than £58,900 p.a.",E09000025,E02000730,3,102.94920578921285,92.4,423.65182158904076
pzq4vjmvqg0214kl9zyylpzq4vi29q1g,Male,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,8,2,2,0,,0,Working full-time,"More than £58,900 p.a.",E09000011,E02006928,8,96.79696038426883,29.7,251.60226902138987
q1oxtyci2u1ebu85v0idq1ox2zuljmjb,Male,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Buying the house on a mortgage,0,Working full-time,"More than £58,900 p.a.",E09000009,E02000265,7,81.46078799553669,82.69999999999999,273.32123683018835
q22hubh2ggvyfo98iq22hubc4r7lh8we,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Living in rented accommodation arranged by the Local Authority,0,Working full-time,"£24,301- £37,900 p.a.",E09000012,E02000358,3,121.66707436399217,69.69999999999999,225.55751835135115
q2ccz8ido80gi0q2c6bynabevc7pv3kf,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,10,0,2,0,Buying the house on a mortgage,0,Not working- looking after house/ children,"More than £58,900 p.a.",E09000014,E02000426,5,110.31084588034891,82.3,438.8981968218387
q2i35hqgqgxq21a02mwvq2i35hqsleyp,Female,45 to 49,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Buying the house on a mortgage,0,Working part-time,"£24,301- £37,900 p.a.",E09000011,E02006928,5,96.79696038426883,29.7,251.60226902138987
q39jna8zoaawrq3xb4k8gncqsi2368ao,Female,50 to 54,Living on my own WITH children under 18,5,2,1,0,Owning the house outright,0,Working full-time,Prefer not to say,E09000016,E02000476,6,73.74327004817229,62.2,315.49705905508455
q51ttubs9hiuskv5b8q51ttu58h08211,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,9,0,2,0,Renting from private landlord,0,Working part-time,"More than £58,900 p.a.",E09000006,E02000134,7,69.34413947690096,73.4,377.6443237550197
qa0ofqi076prdqa0ofq5165jtf3sp18l,Female,50 to 54,Living on my own WITH children under 18,8,0,2,0,Buying the house on a mortgage,0,Working full-time,"£37,901- £58,900 p.a.",E09000010,E02000292,4,92.56137264603299,98.1,623.8264751006286
qiwwjycftulanf0qiwwjj7u82mw611ai,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,6,0,2,0,Buying the house on a mortgage,0,Not working- looking after house/ children,"More than £58,900 p.a.",E09000003,E02000050,8,71.52628693518058,85.5,402.67
qk5zyts791ip7wopx84qk5zp1bips23d,Female,45 to 49,Living with partner/ spouse/ older relative WITH children under 18,10,0,2,0,Buying the house on a mortgage,0,Working full-time,Prefer not to say,E09000014,E02000431,6,110.31084588034891,88,425.9581140959993
r1s8li251isj1ac6ur1s8j3t9vx6sx4r,Female,45 to 49,Living with partner/ spouse/ older relative WITH children under 18,7,1,2,0,Renting from private landlord,0,Working full-time,"£37,901- £58,900 p.a.",E09000031,E02000918,4,82.92437534381423,73.8,258.6382155312499
r21c7jt4obfl5qaljgr21c7j1r0shubl,Female,25 to 29,Living with partner/ spouse/ older relative WITH children under 18,8,1,2,0,Renting from private landlord,0,Not working- looking after house/ children,"£24,301- £37,900 p.a.",E09000015,E02000442,6,61.229398357595265,97.1,879.1088504424748
rj31dd9uye5p7liag7rj31dpcyj1zbic,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,8,1,2,0,Buying the house on a mortgage,0,Own business and look after children,"£37,901- £58,900 p.a.",E09000020,E02000583,6,144.35898136510193,88.5,359.9588800833328
rkxh2wc5tmwo7mirkxh749m3tnb27qng,Female,50 to 54,Living with partner/ spouse/ older relative WITH children under 18,7,0,2,0,Buying the house on a mortgage,0,Working part-time,Prefer not to say,E09000029,E02000855,8,64.10579524758313,92.7,255.7633934491013
rqb55dl5wugr6cupffjcsarqb55dl297,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,9,0,2,0,Owning the house outright,0,Not working- looking after house/ children,"More than £58,900 p.a.",E09000027,E02000786,9,59.12433069454052,82.89999999999999,240.10912097590324
s0286mmq3gsatsocvvvs0286v8fwud00,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,9,0,2,0,Renting from private landlord,0,Working full-time,"More than £58,900 p.a.",E09000019,E02000575,4,127.43972968296039,30.599999999999998,175.6828659606295
s4n5qo542b10bjs4n5d8qkux9ulkzx8m,Female,50 to 54,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Buying the house on a mortgage,0,Working part-time,"More than £58,900 p.a.",E09000027,E02000793,5,59.12433069454052,93.89999999999999,428.75867477443546
savtx90pl1ryn2dxlva6savtxhv960rz,Male,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,5,2,2,0,Living in rented accommodation from Housing Association,2,Not working- long term sick or disabled,"£14,901- £24,300 p.a.",E09000019,E02000569,2,127.43972968296039,72.8,192.12849821774137
scgflcvywzkb1lfildp9rynscgflcvba,Female,65 to 69,Living with partner/ spouse/ older relative WITH children under 18,7,2,2,0,Owning the house outright,0,Retired,Prefer not to say,E09000016,E02000488,10,73.74327004817229,96.89999999999999,421.7312771428565
seozpu2sq2jum7ns8nf0gseozpu9ljsl,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,7,0,2,0,Buying the house on a mortgage,1,Maternity leave,"More than £58,900 p.a.",E09000030,E02000867,4,106.55418799829552,74.6,289.4132509650714
si1q1gg7osx7r853643si1q15b3wtlf8,Male,60 to 64,Living with partner/ spouse/ older relative WITH children under 18,9,1,2,0,Owning the house outright,0,Working full-time,"£24,301- £37,900 p.a.",E09000003,E02000057,6,71.52628693518058,70.1,205.51593548387098
siim2pg64hdvfmw6wsiim4dwbgyha5rj,Female,45 to 49,Living with partner/ spouse/ older relative WITH children under 18,7,0,2,0,Buying the house on a mortgage,0,Working part-time,"More than £58,900 p.a.",E09000029,E02000845,7,64.10579524758313,89.2,361.6728254304628
sm6mxwt74baqnpgeqkajb22sm6mxxj6d,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,8,1,2,0,Buying the house on a mortgage,0,Working full-time,"More than £58,900 p.a.",E09000006,E02000161,10,69.34413947690096,95.6,422.6251898024685
smf6zngqq29epw28f0ssmf6zyko55d63,Male,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,7,2,2,0,Renting from private landlord,0,Working full-time,"More than £58,900 p.a.",E09000006,E02000163,9,69.34413947690096,91.9,379.3188213241753
sonei1z58o9zfw06lemasonei2xpa7k8,Male,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Owning the house outright,0,Working full-time,Prefer not to say,E09000023,E02000672,3,93.94595064593693,78.9,315.20616644252834
spga533v7u91lyha5spgazjvui1iiegp,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,9,0,2,0,Buying the house on a mortgage,0,Working part-time,"More than £58,900 p.a.",E09000027,E02000804,10,59.12433069454052,81.69999999999999,295.7104159732614
sqxnvzmmde24m6to23pr2sqxnvzp24fc,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,9,0,2,0,Owning the house outright,0,On maternity leave,"More than £58,900 p.a.",E09000010,E02000295,8,92.56137264603299,75.1,272.53781862921335
srb99hkjmaklcsrwtb2aa866mew0t25b,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Buying the house on a mortgage,0,Working part-time,"More than £58,900 p.a.",E09000023,E02000663,4,93.94595064593693,93.4,227.46105039772667
st9qqrl56l9dfsuyo7lst9qqr9ub9l7t,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Owning the house outright,0,Working full-time,"£37,901- £58,900 p.a.",E09000011,E02006929,2,96.79696038426883,75.6,466.4038466332285
swzmfj7xb566vrlavswzm9x99wreseom,Female,30 to 34,Living with partner/ spouse/ older relative WITH children under 18,8,2,2,0,Buying the house on a mortgage,0,Not working- looking after house/ children,Prefer not to say,E09000025,E02000744,2,102.94920578921285,89.4,407.03316102521
t0uav0jcm57wt34yufnnt0uayc4qqcym,Female,30 to 34,Living with partner/ spouse/ older relative WITH children under 18,8,1,2,0,Buying the house on a mortgage,0,Working part-time,"More than £58,900 p.a.",E09000016,E02000481,6,73.74327004817229,90.9,1452.36233958333
t2il7h365ml2zmp3tet2il7h3hs1qdo8,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,7,2,1,0,Buying the house on a mortgage,0,Working full-time,"More than £58,900 p.a.",E09000011,E02000339,7,96.79696038426883,87.2,735.872048632478
t36n7kw0n2yft36n76kzlmok29avrn4r,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,10,2,2,0,Buying the house on a mortgage,0,Working full-time,"More than £58,900 p.a.",E09000031,E02000911,2,82.92437534381423,79.10000000000001,489.41213178452995
ta56s13twbx3oe0pfvta51na0v73tt95,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,10,0,2,0,Renting from private landlord,0,Not working- looking after house/ children,"£14,901- £24,300 p.a.",E09000008,E02000209,5,87.80214462188941,89.2,405.4403458715591
tfbhgczo37bk8vtfhtmhkjc0h6dpthtm,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,8,2,2,0,Owning the house outright,0,Working part-time,"£37,901- £58,900 p.a.",E09000031,E02000922,3,82.92437534381423,93.4,205.8874095081962
tgdsfhb3ml1er1lvdmwtgdsfhjqtxi82,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,7,1,2,0,Temporarily living with friends and/ or family while attempting to find permanent accommodation,0,Working full-time,"More than £58,900 p.a.",E09000012,E02000363,2,121.66707436399217,64.5,269.89128388304056
tjj90mk5z6uv768etcqvktjj90mk2jce,Female,35 to 39,Living with partner/ spouse/ older relative WITH children under 18,9,0,2,0,Renting from private landlord,0,Unemployed,"£37,901- £58,900 p.a.",E09000031,E02000905,3,82.92437534381423,93.2,249.9719800833331
tl44a7xepmy52dontl44a7mrp5vug10i,Female,40 to 44,Living with partner/ spouse/ older relative WITH children under 18,8,0,2,0,Buying the house on a mortgage,0,Not working- looking after house/ children,"£24,301- £37,900 p.a.",E09000026,E02006800,4,78.28836492624754,89.5,408.4313625599996
tlkzzyyq1fzjlqbx9jctlkzzyytp8zwc,Female,30 to 34,Living with partner/ spouse/ older relative WITH children under 18,8,2,2,0,Owning the house outright,0,Working full-time,"More than £58,900 p.a.",E09000027,E02000793,5,59.12433069454052,93.89999999999999,428.75867477443546
tmabmt8ru3rdwui4gpentmabmtj88ysk,Female,45 to 49,Living with partner/ spouse/ older relative WITH children under 18,8,1,2,0,Buying the house on a mortgage,0,Working part-time,"More than £58,900 p.a.",E09000022,E02000630,6,107.01926113040733,77.5,258.49169319892405
tmw9140zwqpe0tmw914vd6u78ds5gs71,Female,45 to 49,Living with partner/ spouse/ older relative WITH children under 18,8,2,1,0,Buying the house on a mortgage,0,Working full-time,"More than £58,900 p.a.",E09000003,E02000056,9,71.52628693518058,83.7,410.33278985507246
tqa1hevaicxrea67tqa198jrlvs38c2g,Female,30 to 34,Living with partner/ spouse/ older relative WITH children under 18,7,2,1,0,Renting from private landlord,0,Working full-time,Prefer not to say,E09000031,E02000913,3,82.92437534381423,93.89999999999999,317.46178323364444
tti8pws4h4kfrmdml4ytti8pojrnfjjx,Female,40 to 44,Living on my own WITH children under 18,4,2,2,0,Buying the house on a mortgage,1,Working full-time,"£24,301- £37,900 p.a.",E09000029,E02000851,4,64.10579524758313,56.699999999999996,296.86904816728594
